fantasy_game_week,matchday_id,fixture,match_id,opta_match_id,name,club,league,position,player_id,opta_player_id,official_match_method,official_row_found,official_attacking_actions,our_attacking_actions,attacking_actions_delta,official_attacking_points,our_attacking_points,attacking_points_delta,official_defensive_actions,our_defensive_actions,defensive_actions_delta,official_defensive_points,our_defensive_points,defensive_points_delta,exact_actions_match,exact_points_match
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Sophie O'Rourke,SHU,WSL2,DEF,wpll::Football_Player::8a0709fca1ae41e78091f25e7117a95e,20uxvzszt9ji7sohoz8a10kix,match_id,True,1,1,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Katie Keane,LEI,WSL2,GK,wpll::Football_Player::95a4247f507342b8a2fe4096c95d7c36,2n46xs438gazfjxvqfel5rgno,match_id,True,0,0,0,0,0,0,16,16,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Ava Baker,SHU,WSL2,MID,wpll::Football_Player::035b192e08dc4426a2361471dc1903a6,32qdycwtlahk754bdqjsowduc,match_id,True,2,2,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Charlie Devlin,SHU,WSL2,MID,wpll::Football_Player::7f80cf57216249aa87ce345b12023012,35dugfli98k74i3x6qqo1kgdl,match_id,True,1,1,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Emilia Pelgander,LEI,WSL2,MID,wpll::Football_Player::5687a229dcc44af2878297b972ddf3da,3hi3jauxk9i5k94dniki04mei,match_id,True,6,6,0,1,1,0,7,7,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Sam Tierney,LEI,WSL2,MID,wpll::Football_Player::e1c4ae6b36604329b3cf6d77d2fce773,3km1u2mw1tkioh2mucow7d1pl,match_id,True,3,3,0,0,0,0,14,14,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Sarah Mayling,LEI,WSL2,DEF,wpll::Football_Player::93852cbe9d314ee4ad6db9d1709c6f42,3tz0jq7tbg6u1dm6qlx53u6s5,match_id,True,3,3,0,0,0,0,9,9,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Lucy Quinn,SHU,WSL2,FOR,wpll::Football_Player::9f05e9f23d864e6b8508fba49fc1cac7,48h95xp99lczilib8dvoq2hux,match_id,True,6,6,0,1,1,0,9,9,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Sophie Harwood,SHU,WSL2,DEF,wpll::Football_Player::23f541f19fdc44b9beb31256fd1ae915,54xepv8yakfaedhd2a1w1045w,match_id,True,0,0,0,0,0,0,15,15,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Ella Kinzett,SHU,WSL2,MID,wpll::Football_Player::1d3a1b99fc0d430fad67911e6d8f157c,60iexp9fmmnk7cm567h29b9jo,match_id,True,0,0,0,0,0,0,5,6,1,0,0,0,False,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Amy Andrews,SHU,WSL2,FOR,wpll::Football_Player::2189c91a15cb4fca98bde636c442d5f1,7k4pp6uy5vf6ln22tvs9rddsk,match_id,True,3,3,0,0,0,0,6,8,2,0,0,0,False,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Connie Scofield,SHU,WSL2,MID,wpll::Football_Player::66205c53ecd045d992629a80ca3209df,7l34xmrhlyosdxfc7j3rru609,match_id,True,0,0,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Poppy Pritchard,LEI,WSL2,FOR,wpll::Football_Player::c97fd764a1ff44d1ac701868a634d40d,81zmy2om11x4pcuapm3rm9rmc,match_id,True,1,1,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Sian Rogers,SHU,WSL2,GK,wpll::Football_Player::417d607acb6f40389580910c5b8b0e5e,8dmqojrghbr0t868inj6yvxed,match_id,True,0,0,0,0,0,0,7,7,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Mollie Rouse,SHU,WSL2,MID,wpll::Football_Player::6878545b3da34058af3da61392130f44,8etvu6b9z7sm2rg3wqkmchk9h,match_id,True,1,1,0,0,0,0,10,10,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Tilly Bristow,SHU,WSL2,MID,wpll::Football_Player::5d8d349f2ef445a0a7f86dd689edc261,8tkgno2fd2nh47hwtt1sjx444,match_id,True,6,6,0,1,1,0,8,9,1,0,0,0,False,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Gracie Pearse,SHU,WSL2,DEF,wpll::Football_Player::887ba73dacef456982b541ba4271f002,8up2ey86u6cx49ujaanwuwokq,match_id,True,0,0,0,0,0,0,8,8,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Jess Ziu,LEI,WSL2,MID,wpll::Football_Player::1bf0983bb58c4531b79a12621aaf509d,9ak1ju7otyvh5q5g6t0i8goo9,match_id,True,5,5,0,1,1,0,2,2,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Simone Sherwood,LEI,WSL2,MID,wpll::Football_Player::225c1adf627446e3ba832d926c645ce7,9hgyk9yij7batwf9gf6l0jxuc,match_id,True,0,0,0,0,0,0,6,6,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Paulina Nyström,LEI,WSL2,FOR,wpll::Football_Player::67851611d4d1460795658d7a0bdbd1ab,a2x1f8erwcvv2thkwj6am62nd,match_id,True,0,0,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Heather Payne,LEI,WSL2,DEF,wpll::Football_Player::80c5b1e55e2742999890550661bf96d8,aeqzzuu4bp7trwyjezfigr9ih,match_id,True,0,0,0,0,0,0,0,0,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Joy Ralph,SHU,WSL2,FOR,wpll::Football_Player::e20ac5b8b3f144859908a6de4a0e7071,aow0tehfodm6yvg2va84zbims,match_id,True,4,4,0,1,1,0,2,2,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Leanne Cowan,SHU,WSL2,DEF,wpll::Football_Player::220c1f0950c744c1857d084b3fef104d,c4x2c18662zphuspm6ihw5otl,match_id,True,0,0,0,0,0,0,5,6,1,0,0,0,False,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Asmita Ale,LEI,WSL2,DEF,wpll::Football_Player::caf115fc06094f3198aa2b1e648cb879,ceww6vauxaqddgogso515rcru,match_id,True,0,0,0,0,0,0,17,17,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Araya Dennis,LEI,WSL2,FOR,wpll::Football_Player::ccf4182b9f5d443ab39b517c2b9b061f,e3mxj8l3xrr2fa55nqpp86jv8,match_id,True,1,1,0,0,0,0,6,6,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Jess Reavill,SHU,WSL2,MID,wpll::Football_Player::aa865d89dc97408f895d6a6a55886594,e9d84gt62onfgxr33f0t8g178,match_id,True,1,1,0,0,0,0,19,19,0,1,1,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Alisha Lehmann,LEI,WSL2,MID,wpll::Football_Player::6bfbe275f18a462aa74933dc3ccadea1,f5j2zq9sslh38t8bhyifsjg89,match_id,True,4,4,0,1,1,0,1,1,0,0,0,0,True,True
1,3,Sheffield United vs Leicester City,wpll::Football_Match::438caa36946047d892907bd933b172ff,148at20gyunwisugr5xi6tpuc,Chloe Warrington,SHU,WSL2,DEF,wpll::Football_Player::10dcb60ed04048f4a9a7936de2eafdb6,fbkbepmozwkc6cx7wsam6fl6,match_id,True,0,0,0,0,0,0,7,7,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Alexia Apostolakis,BRC,WSL2,MID,wpll::Football_Player::b02bf8fb6e5b4d629278f75660c0bdda,125b5nd1s2in5bsvpqv7nlm38,match_id,True,0,0,0,0,0,0,13,13,0,1,1,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Katie Kitching,SUN,WSL2,MID,wpll::Football_Player::2dd8566b0b854336a0cea4a714cc74a2,1cr5h47du5l5c7i5ozs3hdkic,match_id,True,7,6,-1,1,1,0,6,6,0,0,0,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Maria Farrugia,BRC,WSL2,MID,wpll::Football_Player::d442e535f7a94271a35dbd64fbccf519,259ucc0vlkc12x09u4xsdbyll,match_id,True,0,0,0,0,0,0,3,4,1,0,0,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Emma Bissell,BRC,WSL2,MID,wpll::Football_Player::14c0340ce28c46488b5600ea1d9873e0,2hbrb48fqcvv05srmzclbyp2i,match_id,True,0,0,0,0,0,0,0,0,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Lotta Lindström,BRC,WSL2,FOR,wpll::Football_Player::3b9885e7a3f74e8c9b9a527d106446b2,3nao5qsmhgjcx60912jvifbis,match_id,True,3,3,0,0,0,0,6,7,1,0,0,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Frances Stenson,SUN,WSL2,GK,wpll::Football_Player::c00cbd3d748e47f5a789f7a7596fa190,57evg5do7x9gpg9dn17p1tu22,match_id,True,0,0,0,0,0,0,9,9,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Katie Robinson,BRC,WSL2,MID,wpll::Football_Player::c259e02bd6d24eb880e43a3e6b948eb5,5ye5h1o9ndhfeqdi8mh4f9une,match_id,True,2,1,-1,0,0,0,4,4,0,0,0,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Jessica Brown,SUN,WSL2,MID,wpll::Football_Player::2b41487bec1b4b3bb7013a9e26ed0918,6xmwur21qcxt7z7er3bu6l9pm,match_id,True,3,2,-1,0,0,0,12,12,0,1,1,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Rio Hardy,BRC,WSL2,FOR,wpll::Football_Player::4f840aefeddd47b7a89cbce0b9b6698e,6y808yyezfw68umhqmfetustm,match_id,True,3,3,0,0,0,0,6,6,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Elise Hughes,SUN,WSL2,FOR,wpll::Football_Player::afa0de09540a45dabab11d6a278216bf,7m4siglmj27pe2v7dm9f8thbd,match_id,True,2,2,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Signe Markvardsen,BRC,WSL2,DEF,wpll::Football_Player::43fe602218e146f0b16897f55eddcac4,7urgjocwhxwbdmexri0vmswlw,match_id,True,3,3,0,0,0,0,8,8,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Gemma Lawley,BRC,WSL2,DEF,wpll::Football_Player::068272236bd74da190abd4fc57b2fb25,84d8ebeihcr0z3h29c04dxh7u,match_id,True,0,0,0,0,0,0,8,8,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Rhiannon Roberts,SUN,WSL2,DEF,wpll::Football_Player::8cd65725188844018ef7564995bbd4f3,8eixmur5ss02hjp0vh099jyz9,match_id,True,1,1,0,0,0,0,17,17,0,1,1,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Atlanta Primus,SUN,WSL2,MID,wpll::Football_Player::ceec458ab6ca4bd7bd3fdce3ce9921fa,8ga0tvd8q3jrnrqni43qrcqmt,match_id,True,3,2,-1,0,0,0,7,7,0,0,0,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Kassandra Missipo,SUN,WSL2,MID,wpll::Football_Player::b22b22943bfb402ab72d2e7371982624,93nnx0zaylsnel62yij4fpkut,match_id,True,1,1,0,0,0,0,18,18,0,1,1,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Tess Laplacette,SUN,WSL2,DEF,wpll::Football_Player::c11c9395c5c14eb8b691412612f49fab,94pv0j29t5jrfdc36o6791wp,match_id,True,0,0,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Sophie Ingle,BRC,WSL2,MID,wpll::Football_Player::bae2db3e321e4adda7bd6491b63d7e8d,amox5xqwe8gybft16wa7qbufp,match_id,True,0,0,0,0,0,0,6,6,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Tara Bourne,SUN,WSL2,DEF,wpll::Football_Player::7097346e54f745078a6ae86c1204e3cd,apbtugulpjujdz89tv14pht04,match_id,True,0,0,0,0,0,0,16,18,2,1,1,0,False,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Ella Powell,BRC,WSL2,DEF,wpll::Football_Player::ba3b6aa88e214090ac760bf07a0fd045,cytn6o3qnh30ljakz2dfj2k15,match_id,True,0,0,0,0,0,0,0,0,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Mary Corbyn,SUN,WSL2,MID,wpll::Football_Player::81eb20c3bef5416abab2a8885328a505,d2cugtbvjojticgvdgk3c5p1w,match_id,True,0,0,0,0,0,0,14,14,0,1,1,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Fran Bentley,BRC,WSL2,GK,wpll::Football_Player::282b0fb05f22452cbd4bb0c59c9e8d48,dj6uwcnpw889mq14rvyo8egdm,match_id,True,0,0,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Emily Syme,BRC,WSL2,MID,wpll::Football_Player::3ea2a715fc744cc18d572fc2439d0240,eb7we8p5gqqiplruf94dhr6x,match_id,True,2,2,0,0,0,0,4,4,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Emily Scarr,SUN,WSL2,MID,wpll::Football_Player::c1bade3308974ed4b7624345fb38247f,ebe8j143jnyt7itssvrvxj9xw,match_id,True,0,0,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Katy Watson,SUN,WSL2,MID,wpll::Football_Player::75c33fe167814742ac01373f382f7ab5,eyq0m43s4rqf37769lf4dgn4k,match_id,True,8,7,-1,2,1,-1,6,6,0,0,0,0,False,False
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Brooke Aspin,BRC,WSL2,DEF,wpll::Football_Player::d8cea927827b4e2a95211afa4b1b1402,f204o8gildjfs87uhezqphul0,match_id,True,0,0,0,0,0,0,10,10,0,1,1,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Malaika Meena,BRC,WSL2,MID,wpll::Football_Player::7e6dbdb752fb4e28934654d64559501b,hb0dker5utsntuzzsk7l2kno,match_id,True,0,0,0,0,0,0,4,4,0,0,0,0,True,True
1,3,Sunderland vs Bristol City,wpll::Football_Match::a3547fcee965482cad2fa9ddbf1e1575,14ondllthofhdjbwjswy05lw4,Sanni Franssi,SUN,WSL2,FOR,wpll::Football_Player::6e171103e32641608e0ab9e31764759b,sro6084uxjkm140ylvc5uq51,match_id,True,1,1,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Ellie Mason,CHA,WSL,DEF,wpll::Football_Player::9236f31e13c041d792b2534c46f9d8e2,10bzke6qefk3ajgynhy3bn561,match_id,True,0,0,0,0,0,0,7,8,1,0,0,0,False,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Marie-Therese Höbinger,LIV,WSL,MID,wpll::Football_Player::4470e8c40cc34b9099b92b4b7dfa33ae,15b0z85uttk1ibcag2g4476jt,match_id,True,0,0,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Grace Fisk,LIV,WSL,DEF,wpll::Football_Player::83bfcf2c8fed43928d91741a05baa1bb,230r9tcwg89z5b9kxdqwi336d,match_id,True,2,2,0,0,0,0,14,14,0,1,1,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Grace Johnston,CHA,WSL,MID,wpll::Football_Player::c7cd0c592caa45e1a5a1476538758790,2gw3npgc7yddqrgj31o5p75sk,match_id,True,0,0,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Keira Flannery,CHA,WSL,MID,wpll::Football_Player::352bf6b87da143b3a6e27bcaf5b8353c,2zd7q1vj110evlsdjybgeltec,match_id,True,2,2,0,0,0,0,9,9,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Lucia Lobato,CHA,WSL,DEF,wpll::Football_Player::8928fcb5ff964c91aa3ca2cfece51963,3ecf12u4gdkyag1ylcldcq95,match_id,True,0,0,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Alice Bergström,LIV,WSL,FOR,wpll::Football_Player::12a8892c79a24fd0a2ac2ef48716124d,3eg4d9dc0sh8rh4r8leuoqvl6,match_id,True,0,0,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Vivien Endemann,LIV,WSL,FOR,wpll::Football_Player::e2e8774c62f84182a4cd1400fd2513f1,3ucjekvg77wnqsybahjae5iei,match_id,True,10,9,-1,2,2,0,3,3,0,0,0,0,False,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Emily van Egmond,CHA,WSL,MID,wpll::Football_Player::60913a51683d4e4cb02e0e21f4e7cd38,3vnw015vllv7vzi79h7bplolx,match_id,True,0,0,0,0,0,0,9,9,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Alejandra Bernabé,LIV,WSL,DEF,wpll::Football_Player::4ac89c008a514bcbac10aa20de358209,5m8q057u3ek6rjdpmlu98uesq,match_id,True,2,2,0,0,0,0,6,6,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Kirsty MacLean,LIV,WSL,MID,wpll::Football_Player::e5fd2be9006f43a5ae0456b3a574c0ce,5ngwj4sl94gjnsd0lk3lkq2ac,match_id,True,1,1,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Aurélie Csillag,LIV,WSL,FOR,wpll::Football_Player::fde796d3491447ac838f5064e44fd578,5swkfdmgrjq1v3jsrjnj7ds2y,match_id,True,0,0,0,0,0,0,1,1,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Samantha Kerr,LIV,WSL,MID,wpll::Football_Player::8ecca374a58c42ed9d13ef208293ffed,5wswj1tehi9zmdzxrid4qj74l,match_id,True,3,3,0,0,0,0,7,7,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Glória Siber,CHA,WSL,MID,wpll::Football_Player::19c4f5b91f7e4f67a565ae71a343cfc6,5xnsdeke4obxin9y8gkgtyvsa,match_id,True,1,1,0,0,0,0,2,2,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Leah Davidson,CHA,WSL,MID,wpll::Football_Player::0018f4ca06cd4a84b645d6aa39cfb606,756x46invianuf792bsj77q0a,match_id,True,0,0,0,0,0,0,4,4,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Beata Olsson,LIV,WSL,FOR,wpll::Football_Player::dcfcc524ad984f21bd728bb7d5949b2a,7vkjugzwhhp5ml21o17qlz59m,match_id,True,0,0,0,0,0,0,0,0,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Katie Lockwood,CHA,WSL,MID,wpll::Football_Player::2d2f0ec3dc324bd3a14214372d975c18,7we7zytfr2ektcc00m9i0o4r8,match_id,True,0,0,0,0,0,0,0,0,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Natalia Ramos Álvarez,LIV,WSL,DEF,wpll::Football_Player::a3f9fdef26fa4b0d95b5b924a28ae353,80bmdjixjy34wx3e5fb8re961,match_id,True,0,0,0,0,0,0,3,3,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Sophie Whitehouse,CHA,WSL,GK,wpll::Football_Player::dc2a9d26520f424ba3f96b3519e9b47f,87ixl0yqgckn127ovpk4mqihg,match_id,True,0,0,0,0,0,0,10,10,0,1,1,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Jodie Hutton,CHA,WSL,MID,wpll::Football_Player::12e85da4628b4cf5afd87a012d615faa,97pl91ffz5ac8khzqnixgu6wa,match_id,True,6,6,0,1,1,0,5,5,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Ceri Holland,LIV,WSL,MID,wpll::Football_Player::06c67e2ff4c94d6391aef220acbdbcc5,9v895fdc1blaaboscv14vp149,match_id,True,10,10,0,2,2,0,1,1,0,0,0,0,True,True
1,3,Charlton Athletic vs Liverpool,wpll::Football_Match::7f4adbf487bc4d09a9416e08b3a112d8,zpq2nhinrs5rqfpgqaknpt04,Cornelia Kapocs,LIV,WSL,MID,wpll::Football_Player::3050634063964558ab3f7aa2e3ea1444,9zmawcjx19fpz5yxrh2hkw3c9,match_id,True,3,3,0,0,0,0,5,5,0,0,0,0,True,True
